houseid,longitude,latitude
10793,-117.92,33.62
10794,-117.91,33.61
10795,-117.91,33.62
10796,-117.91,33.62
10797,-117.92,33.61
10798,-117.93,33.62
10799,-117.93,33.62
10800,-117.94,33.62
10801,-117.95,33.63
10802,-117.96,33.6
10803,-117.93,33.61
10804,-117.93,33.62
10805,-117.94,33.62
10806,-117.94,33.65
10807,-117.93,33.65
10808,-117.93,33.64
10809,-117.94,33.64
10810,-117.93,33.64
10811,-117.92,33.64
10812,-117.94,33.64
10813,-117.93,33.64
10814,-117.95,33.63
10815,-117.95,33.63
10816,-117.93,33.63
10817,-117.95,33.63
10818,-117.91,33.65
10819,-117.92,33.64
10820,-117.92,33.65
10821,-117.93,33.65
10822,-117.91,33.65
10823,-117.92,33.65
10824,-117.92,33.65
10825,-117.92,33.65
10826,-117.93,33.65
10827,-117.92,33.68
10828,-117.93,33.67
10829,-117.94,33.67
10830,-117.94,33.66
10831,-117.94,33.65
10832,-117.93,33.65
10833,-117.93,33.69
10834,-117.93,33.69
10835,-117.92,33.68
10836,-117.93,33.68
10837,-117.94,33.68
10838,-117.92,33.67
10839,-117.93,33.66
10840,-117.93,33.65
10841,-117.91,33.69
10842,-117.91,33.67
10843,-117.9,33.68
10844,-117.9,33.67
10845,-117.89,33.68
10846,-117.9,33.67
10847,-117.91,33.67
10848,-117.91,33.66
10849,-117.91,33.65
10850,-117.91,33.66
10851,-117.9,33.66
10852,-117.9,33.66
10853,-117.9,33.69
10854,-117.87,33.69
10855,-117.89,33.68
10856,-117.88,33.69
10857,-117.86,33.71
10858,-117.86,33.71
10859,-117.87,33.71
10860,-117.87,33.71
10861,-117.87,33.7
10862,-117.87,33.7
10863,-117.88,33.71
10864,-117.88,33.71
10865,-117.88,33.71
10866,-117.88,33.7
10867,-117.88,33.7
10868,-117.88,33.7
10869,-117.88,33.7
10870,-117.9,33.72
10871,-117.91,33.72
10872,-117.9,33.72
10873,-117.9,33.73
10874,-117.89,33.72
10875,-117.89,33.72
10876,-117.88,33.73
10877,-117.88,33.72
10878,-117.88,33.72
10879,-117.9,33.71
10880,-117.89,33.71
10881,-117.89,33.71
10882,-117.9,33.71
10883,-117.89,33.71
10884,-117.9,33.71
10885,-117.92,33.7
10886,-117.91,33.71
10887,-117.89,33.7
10888,-117.9,33.7
10889,-117.9,33.7
10890,-117.86,33.73
10891,-117.86,33.72
10892,-117.87,33.72
10893,-117.87,33.72
10894,-117.86,33.72
10895,-117.86,33.72
10896,-117.85,33.73
10897,-117.84,33.73
10898,-117.84,33.74
10899,-117.84,33.74
10900,-117.84,33.74
10901,-117.83,33.74
10902,-117.86,33.75
10903,-117.86,33.75
10904,-117.86,33.75
10905,-117.86,33.76
10906,-117.85,33.74
10907,-117.85,33.75
10908,-117.86,33.74
10909,-117.86,33.74
10910,-117.85,33.74
10911,-117.86,33.73
10912,-117.86,33.73
10913,-117.86,33.73
10914,-117.87,33.74
10915,-117.87,33.73
10916,-117.87,33.74
10917,-117.86,33.74
10918,-117.86,33.73
10919,-117.86,33.74
10920,-117.89,33.73
10921,-117.9,33.73
10922,-117.9,33.73
10923,-117.88,33.73
10924,-117.88,33.73
10925,-117.89,33.75
10926,-117.89,33.74
10927,-117.89,33.74
10928,-117.9,33.75
10929,-117.9,33.74
10930,-117.9,33.74
10931,-117.91,33.74
10932,-117.91,33.73
10933,-117.9,33.73
10934,-117.9,33.74
10935,-117.9,33.74
10936,-117.9,33.74
10937,-117.89,33.74
10938,-117.89,33.74
10939,-117.89,33.73
10940,-117.88,33.75
10941,-117.88,33.74
10942,-117.88,33.74
10943,-117.88,33.74
10944,-117.87,33.74
10945,-117.88,33.74
10946,-117.88,33.74
10947,-117.87,33.76
10948,-117.87,33.75
10949,-117.87,33.75
10950,-117.86,33.75
10951,-117.86,33.75
10952,-117.87,33.75
10953,-117.87,33.75
10954,-117.88,33.76
10955,-117.88,33.76
10956,-117.88,33.75
10957,-117.88,33.75
10958,-117.9,33.76
10959,-117.9,33.75
10960,-117.89,33.76
10961,-117.89,33.75
10962,-117.88,33.78
10963,-117.88,33.77
10964,-117.88,33.78
10965,-117.89,33.77
10966,-117.89,33.77
10967,-117.89,33.76
10968,-117.87,33.77
10969,-117.87,33.76
10970,-117.86,33.77
10971,-117.86,33.76
10972,-117.84,33.76
10973,-117.85,33.76
10974,-117.84,33.76
10975,-117.84,33.76
10976,-117.84,33.75
10977,-117.85,33.76
10978,-117.84,33.77
10979,-117.85,33.77
10980,-117.84,33.77
10981,-117.84,33.76
10982,-117.83,33.75
10983,-117.82,33.75
10984,-117.82,33.75
10985,-117.82,33.74
10986,-117.83,33.75
10987,-117.81,33.75
10988,-117.8,33.74
10989,-117.81,33.73
10990,-117.81,33.74
10991,-117.81,33.73
10992,-117.81,33.73
10993,-117.82,33.73
10994,-117.82,33.73
10995,-117.82,33.73
10996,-117.83,33.74
10997,-117.83,33.73
10998,-117.8,33.76
10999,-117.79,33.76
11000,-117.79,33.75
11001,-117.79,33.75
11002,-117.8,33.75
11003,-117.8,33.74
11004,-117.81,33.75
11005,-117.79,33.77
11006,-117.79,33.77
11007,-117.78,33.76
11008,-117.78,33.78
11009,-117.76,33.79
11010,-117.77,33.76
11011,-117.82,33.77
11012,-117.83,33.77
11013,-117.83,33.77
11014,-117.82,33.76
11015,-117.82,33.77
11016,-117.82,33.76
11017,-117.81,33.76
11018,-117.8,33.77
11019,-117.81,33.77
11020,-117.81,33.83
11021,-117.83,33.83
11022,-117.83,33.83
11023,-117.82,33.8
11024,-117.83,33.79
11025,-117.82,33.79
11026,-117.83,33.8
11027,-117.83,33.8
11028,-117.84,33.79
11029,-117.83,33.79
11030,-117.84,33.79
11031,-117.84,33.78
11032,-117.84,33.78
11033,-117.81,33.79
11034,-117.82,33.78
11035,-117.81,33.78
11036,-117.82,33.78
11037,-117.81,33.82
11038,-117.8,33.83
11039,-117.82,33.82
11040,-117.81,33.81
11041,-117.81,33.82
11042,-117.82,33.81
11043,-117.83,33.82
11044,-117.83,33.82
11045,-117.83,33.81
11046,-117.82,33.81
11047,-117.83,33.81
11048,-117.82,33.81
11049,-117.85,33.79
11050,-117.85,33.79
11051,-117.86,33.79
11052,-117.85,33.79
11053,-117.85,33.78
11054,-117.86,33.78
11055,-117.85,33.77
11056,-117.85,33.79
11057,-117.86,33.79
11058,-117.86,33.78
11059,-117.87,33.78
11060,-117.87,33.78
11061,-117.87,33.78
11062,-117.86,33.8
11063,-117.86,33.79
11064,-117.87,33.79
11065,-117.88,33.79
11066,-117.89,33.78
11067,-117.9,33.78
11068,-117.85,33.84
11069,-117.86,33.84
11070,-117.85,33.84
11071,-117.85,33.83
11072,-117.86,33.83
11073,-117.84,33.84
11074,-117.86,33.8
11075,-117.85,33.81
11076,-117.85,33.81
11077,-117.85,33.8
11078,-117.85,33.8
11079,-117.84,33.81
11080,-117.84,33.8
11081,-117.84,33.8
11082,-117.86,33.82
11083,-117.84,33.82
11084,-117.84,33.84
11085,-117.89,33.84
11086,-117.89,33.83
11087,-117.9,33.83
11088,-117.89,33.82
11089,-117.89,33.8
11090,-117.89,33.82
11091,-117.89,33.82
11092,-117.87,33.81
11093,-117.87,33.84
11094,-117.88,33.84
11095,-117.88,33.84
11096,-117.87,33.83
11097,-117.88,33.83
11098,-117.88,33.83
11099,-117.88,33.82
11100,-117.88,33.82
11101,-117.87,33.82
11102,-117.88,33.85
11103,-117.88,33.85
11104,-117.88,33.84
11105,-117.88,33.84
11106,-117.9,33.85
11107,-117.9,33.85
11108,-117.89,33.85
11109,-117.9,33.85
11110,-117.89,33.85
11111,-117.9,33.84
11112,-117.89,33.84
11113,-117.88,33.85
11114,-117.88,33.84
11115,-117.87,33.84
11116,-117.87,33.84
11117,-117.87,33.84
11118,-117.87,33.84
11119,-117.85,33.85
11120,-117.86,33.85
11121,-117.92,33.85
11122,-117.92,33.84
11123,-117.92,33.85
11124,-117.91,33.85
11125,-117.91,33.84
11126,-117.91,33.85
11127,-117.91,33.84
11128,-117.93,33.85
11129,-117.94,33.85
11130,-117.93,33.85
11131,-117.93,33.85
11132,-117.93,33.85
11133,-117.93,33.85
11134,-117.94,33.85
11135,-117.93,33.84
11136,-117.95,33.85
11137,-117.96,33.85
11138,-117.97,33.85
11139,-117.96,33.85
11140,-117.95,33.84
11141,-117.95,33.84
11142,-117.95,33.84
11143,-117.94,33.84
11144,-117.94,33.84
11145,-117.98,33.85
11146,-117.98,33.84
11147,-117.98,33.84
11148,-117.97,33.85
11149,-117.96,33.84
11150,-117.97,33.84
11151,-117.97,33.84
11152,-117.97,33.84
11153,-117.97,33.84
11154,-117.99,33.84
11155,-117.97,33.83
11156,-117.98,33.84
11157,-117.98,33.83
11158,-118.0,33.82
11159,-118.01,33.82
11160,-118.01,33.83
11161,-118.01,33.83
11162,-118.0,33.83
11163,-118.0,33.83
11164,-118.0,33.82
11165,-117.99,33.83
11166,-117.99,33.82
11167,-117.99,33.83
11168,-117.99,33.82
11169,-117.98,33.83
11170,-117.98,33.82
11171,-117.98,33.82
11172,-117.98,33.83
11173,-117.97,33.83
11174,-117.97,33.82
11175,-117.97,33.82
11176,-117.96,33.83
11177,-117.96,33.83
11178,-117.96,33.83
11179,-117.95,33.84
11180,-117.94,33.83
11181,-117.95,33.83
11182,-117.94,33.82
11183,-117.94,33.82
11184,-117.95,33.82
11185,-117.95,33.83
11186,-117.96,33.83
11187,-117.95,33.83
11188,-117.93,33.83
11189,-117.92,33.82
11190,-117.94,33.82
11191,-117.94,33.82
11192,-117.93,33.82
11193,-117.92,33.84
11194,-117.92,33.83
11195,-117.93,33.83
11196,-117.93,33.84
11197,-117.93,33.84
11198,-117.91,33.84
11199,-117.9,33.83
11200,-117.91,33.83
11201,-117.92,33.83
11202,-117.91,33.84
11203,-117.91,33.84
11204,-117.91,33.83
11205,-117.91,33.83
11206,-117.92,33.83
11207,-117.92,33.83
11208,-117.91,33.83
11209,-117.9,33.82
11210,-117.92,33.82
11211,-117.91,33.82
11212,-117.91,33.82
11213,-117.91,33.81
11214,-117.91,33.82
11215,-117.93,33.81
11216,-117.92,33.81
11217,-117.93,33.8
11218,-117.92,33.8
11219,-117.9,33.8
11220,-117.9,33.8
11221,-117.9,33.8
11222,-117.9,33.8
11223,-117.94,33.81
11224,-117.94,33.81
11225,-117.94,33.81
11226,-117.94,33.81
11227,-117.94,33.8
11228,-117.94,33.81
11229,-117.93,33.8
11230,-117.95,33.82
11231,-117.95,33.82
11232,-117.96,33.82
11233,-117.96,33.82
11234,-117.96,33.8
11235,-117.96,33.81
11236,-117.96,33.81
11237,-117.96,33.81
11238,-117.96,33.82
11239,-117.96,33.82
11240,-117.95,33.81
11241,-117.96,33.81
11242,-117.95,33.81
11243,-118.0,33.81
11244,-118.0,33.81
11245,-118.01,33.81
11246,-118.0,33.82
11247,-118.0,33.81
11248,-118.0,33.81
11249,-117.99,33.8
11250,-118.0,33.81
11251,-117.99,33.82
11252,-117.99,33.81
11253,-117.99,33.81
11254,-117.99,33.81
11255,-117.98,33.81
11256,-117.98,33.81
11257,-117.98,33.81
11258,-117.97,33.81
11259,-117.97,33.81
11260,-117.99,33.8
11261,-117.99,33.79
11262,-117.99,33.79
11263,-117.99,33.79
11264,-117.98,33.8
11265,-117.98,33.79
11266,-117.98,33.8
11267,-117.97,33.8
11268,-117.97,33.79
11269,-118.0,33.79
11270,-117.99,33.78
11271,-117.99,33.79
11272,-117.98,33.78
11273,-117.97,33.79
11274,-117.99,33.78
11275,-117.97,33.78
11276,-117.98,33.78
11277,-117.96,33.8
11278,-117.96,33.79
11279,-117.96,33.8
11280,-117.96,33.8
11281,-117.95,33.79
11282,-117.95,33.78
11283,-117.96,33.79
11284,-117.96,33.78
11285,-117.94,33.8
11286,-117.95,33.79
11287,-117.95,33.8
11288,-117.95,33.8
11289,-117.94,33.79
11290,-117.93,33.78
11291,-117.94,33.78
11292,-117.93,33.79
11293,-117.93,33.79
11294,-117.92,33.79
11295,-117.92,33.79
11296,-117.92,33.79
11297,-117.91,33.79
11298,-117.91,33.78
11299,-117.93,33.78
11300,-117.92,33.77
11301,-117.91,33.78
11302,-117.92,33.78
11303,-117.95,33.78
11304,-117.94,33.77
11305,-117.94,33.77
11306,-117.94,33.78
11307,-117.94,33.78
11308,-117.93,33.77
11309,-117.96,33.78
11310,-117.95,33.78
11311,-117.96,33.78
11312,-117.95,33.77
11313,-117.95,33.77
11314,-117.96,33.77
11315,-117.97,33.77
11316,-117.97,33.77
11317,-117.97,33.77
11318,-117.99,33.77
11319,-117.98,33.77
11320,-117.97,33.76
11321,-117.98,33.77
11322,-117.98,33.76
11323,-117.97,33.76
11324,-117.96,33.76
11325,-117.96,33.76
11326,-117.96,33.75
11327,-117.95,33.76
11328,-117.94,33.76
11329,-117.94,33.76
11330,-117.95,33.76
11331,-117.94,33.75
11332,-117.96,33.75
11333,-117.96,33.75
11334,-117.95,33.75
11335,-117.95,33.75
11336,-117.97,33.76
11337,-117.97,33.75
11338,-117.97,33.75
11339,-117.93,33.76
11340,-117.93,33.75
11341,-117.93,33.75
11342,-117.93,33.76
11343,-117.93,33.76
11344,-117.92,33.75
11345,-117.92,33.75
11346,-117.89,33.77
11347,-117.9,33.77
11348,-117.91,33.77
11349,-117.91,33.76
11350,-117.92,33.76
11351,-117.91,33.76
11352,-117.92,33.75
11353,-117.92,33.75
11354,-117.91,33.75
11355,-117.93,33.74
11356,-117.93,33.74
11357,-117.93,33.74
11358,-117.92,33.74
11359,-117.92,33.74
11360,-117.91,33.74
11361,-117.92,33.74
11362,-117.93,33.73
11363,-117.94,33.74
11364,-117.94,33.73
11365,-117.95,33.74
11366,-117.95,33.74
11367,-117.95,33.74
11368,-117.98,33.7
11369,-117.98,33.71
11370,-117.99,33.71
11371,-117.98,33.71
11372,-117.96,33.68
11373,-117.97,33.68
11374,-117.96,33.68
11375,-117.96,33.68
11376,-117.96,33.68
11377,-117.97,33.68
11378,-117.95,33.69
11379,-117.95,33.68
11380,-117.95,33.68
11381,-117.95,33.68
11382,-117.95,33.67
11383,-117.95,33.67
11384,-117.95,33.66
11385,-117.95,33.66
11386,-117.98,33.65
11387,-117.98,33.65
11388,-117.98,33.65
11389,-117.98,33.64
11390,-117.97,33.74
11391,-117.97,33.74
11392,-117.97,33.73
11393,-117.97,33.73
11394,-117.96,33.74
11395,-117.96,33.73
11396,-117.97,33.73
11397,-117.97,33.72
11398,-117.95,33.72
11399,-117.96,33.72
11400,-117.93,33.73
11401,-117.93,33.72
11402,-117.92,33.73
11403,-117.92,33.73
11404,-117.92,33.72
11405,-117.96,33.71
11406,-117.95,33.71
11407,-117.96,33.71
11408,-117.95,33.71
11409,-117.94,33.71
11410,-117.93,33.71
11411,-117.94,33.7
11412,-117.95,33.69
11413,-117.95,33.7
11414,-117.98,33.69
11415,-117.97,33.69
11416,-117.98,33.7
11417,-117.96,33.7
11418,-117.96,33.7
11419,-117.96,33.69
11420,-117.96,33.69
11421,-117.98,33.7
11422,-117.98,33.71
11423,-117.97,33.71
11424,-117.97,33.71
11425,-117.99,33.7
11426,-117.98,33.7
11427,-117.99,33.69
11428,-117.98,33.69
11429,-117.97,33.67
11430,-117.97,33.66
11431,-117.96,33.67
11432,-117.96,33.66
11433,-117.96,33.65
11434,-117.97,33.65
11435,-117.97,33.63
11436,-117.96,33.65
11437,-117.96,33.65
11438,-117.96,33.65
11439,-117.98,33.61
11440,-117.97,33.73
11441,-117.98,33.73
11442,-117.98,33.72
11443,-117.98,33.72
11444,-117.98,33.67
11445,-117.98,33.66
11446,-117.97,33.67
11447,-117.97,33.66
11448,-117.98,33.68
11449,-117.98,33.68
11450,-117.98,33.68
11451,-117.97,33.68
11452,-117.97,33.68
11453,-118.01,33.67
11454,-118.01,33.67
11455,-118.01,33.66
11456,-118.0,33.66
11457,-118.02,33.65
11458,-117.99,33.68
11459,-117.99,33.68
11460,-117.99,33.67
11461,-117.99,33.68
11462,-117.99,33.67
11463,-117.99,33.67
11464,-117.99,33.67
11465,-118.0,33.66
11466,-117.99,33.66
11467,-117.99,33.66
11468,-118.02,33.62
11469,-118.05,33.65
11470,-118.0,33.68
11471,-118.0,33.67
11472,-118.0,33.71
11473,-117.99,33.71
11474,-117.99,33.71
11475,-118.02,33.71
11476,-118.02,33.7
11477,-118.02,33.72
11478,-118.01,33.73
11479,-118.02,33.73
11480,-118.03,33.72
11481,-118.04,33.72
11482,-117.99,33.73
11483,-118.0,33.73
11484,-117.99,33.73
11485,-117.99,33.72
11486,-117.99,33.72
11487,-117.99,33.72
11488,-118.01,33.71
11489,-118.01,33.7
11490,-118.01,33.69
11491,-117.99,33.7
11492,-117.99,33.69
11493,-117.99,33.69
11494,-118.02,33.71
11495,-118.03,33.7
11496,-118.03,33.71
11497,-118.07,33.67
11498,-118.04,33.72
11499,-118.05,33.72
11500,-118.04,33.72
11501,-118.09,33.7
11502,-118.04,33.71
11503,-118.09,33.75
11504,-118.1,33.74
11505,-118.11,33.75
11506,-118.11,33.74
11507,-118.09,33.74
11508,-118.11,33.75
11509,-118.1,33.74
11510,-118.1,33.74
11511,-118.11,33.73
11512,-118.1,33.74
11513,-118.07,33.72
11514,-118.07,33.72
11515,-118.09,33.71
11516,-118.06,33.72
11517,-118.05,33.71
11518,-118.06,33.72
11519,-118.07,33.73
11520,-118.06,33.72
11521,-118.06,33.73
11522,-118.08,33.72
11523,-118.05,33.73
11524,-118.05,33.72
11525,-118.05,33.72
11526,-118.09,33.77
11527,-118.08,33.77
11528,-118.08,33.77
11529,-118.08,33.77
11530,-118.08,33.76
11531,-118.09,33.76
11532,-118.09,33.77
11533,-118.08,33.76
11534,-118.08,33.76
11535,-118.08,33.76
11536,-118.09,33.77
11537,-118.0,33.76
11538,-118.01,33.75
11539,-118.0,33.75
11540,-118.0,33.74
11541,-118.02,33.76
11542,-118.02,33.75
11543,-118.03,33.76
11544,-118.04,33.76
11545,-118.04,33.75
11546,-118.04,33.74
11547,-118.02,33.74
11548,-118.02,33.73
11549,-118.01,33.74
11550,-117.98,33.75
11551,-117.98,33.75
11552,-117.99,33.75
11553,-117.98,33.74
11554,-117.99,33.74
11555,-117.98,33.74
11556,-117.99,33.73
11557,-117.98,33.73
11558,-117.99,33.77
11559,-117.98,33.76
11560,-117.99,33.76
11561,-117.99,33.76
11562,-117.99,33.75
11563,-117.98,33.76
11564,-117.98,33.76
11565,-117.98,33.75
11566,-118.02,33.77
11567,-118.02,33.77
11568,-118.02,33.76
11569,-118.01,33.77
11570,-118.01,33.77
11571,-118.01,33.76
11572,-118.01,33.76
11573,-118.0,33.77
11574,-118.0,33.76
11575,-118.0,33.77
11576,-118.0,33.76
11577,-118.0,33.76
11578,-118.03,33.77
11579,-118.02,33.77
11580,-118.03,33.77
11581,-118.03,33.77
11582,-118.03,33.76
11583,-118.04,33.76
11584,-118.03,33.79
11585,-118.03,33.79
11586,-118.01,33.79
11587,-118.02,33.78
11588,-118.01,33.78
11589,-118.03,33.78
11590,-118.01,33.78
11591,-118.03,33.78
11592,-118.04,33.78
11593,-118.04,33.78
11594,-118.08,33.8
11595,-118.07,33.8
11596,-118.08,33.79
11597,-118.09,33.78
11598,-118.07,33.79
11599,-118.09,33.79
11600,-118.08,33.78
11601,-118.08,33.78
11602,-118.08,33.78
11603,-118.02,33.79
11604,-118.01,33.79
11605,-118.02,33.8
11606,-118.02,33.8
11607,-118.01,33.8
11608,-118.05,33.78
11609,-118.05,33.78
11610,-118.05,33.78
11611,-118.06,33.78
11612,-118.04,33.8
11613,-118.06,33.8
11614,-118.07,33.79
11615,-118.06,33.8
11616,-118.06,33.8
11617,-118.07,33.8
11618,-118.05,33.79
11619,-118.04,33.84
11620,-118.05,33.84
11621,-118.04,33.83
11622,-118.04,33.82
11623,-118.04,33.83
11624,-118.05,33.82
11625,-118.06,33.82
11626,-118.06,33.81
11627,-118.07,33.81
11628,-118.07,33.8
11629,-118.08,33.81
11630,-118.03,33.82
11631,-118.03,33.82
11632,-118.03,33.82
11633,-118.02,33.82
11634,-118.02,33.83
11635,-118.03,33.83
11636,-118.03,33.83
11637,-118.03,33.83
11638,-118.06,33.83
11639,-118.05,33.83
11640,-118.06,33.83
11641,-118.05,33.82
11642,-118.06,33.83
11643,-118.06,33.82
11644,-118.04,33.81
11645,-118.04,33.81
11646,-118.05,33.81
11647,-118.03,33.81
11648,-118.03,33.86
11649,-118.04,33.85
11650,-118.04,33.85
11651,-118.05,33.85
11652,-118.04,33.85
11653,-118.03,33.85
11654,-118.01,33.83
11655,-118.01,33.84
11656,-118.03,33.84
11657,-118.02,33.83
11658,-118.02,33.82
11659,-118.01,33.82
11660,-118.01,33.81
11661,-118.02,33.81
11662,-118.02,33.86
11663,-118.02,33.85
11664,-118.03,33.85
11665,-118.03,33.85
11666,-118.01,33.85
11667,-118.01,33.85
11668,-118.0,33.85
11669,-118.01,33.86
11670,-118.01,33.84
11671,-118.01,33.84
11672,-118.02,33.84
11673,-118.03,33.84
11674,-117.99,33.86
11675,-117.99,33.85
11676,-118.0,33.85
11677,-118.0,33.86
11678,-117.99,33.85
11679,-117.99,33.84
11680,-118.0,33.84
11681,-118.0,33.84
11682,-118.01,33.87
11683,-117.99,33.86
11684,-118.0,33.88
11685,-118.01,33.88
11686,-117.99,33.88
11687,-117.99,33.88
11688,-118.0,33.88
11689,-117.99,33.87
11690,-118.0,33.87
11691,-117.99,33.87
11692,-117.99,33.87
11693,-117.99,33.86
11694,-117.98,33.89
11695,-117.99,33.88
11696,-117.99,33.89
11697,-117.99,33.89
11698,-117.97,33.89
11699,-117.97,33.89
11700,-117.97,33.88
11701,-117.97,33.88
11702,-117.97,33.89
11703,-117.97,33.88
11704,-117.97,33.89
11705,-120.1,39.17
11706,-120.06,39.09
11707,-120.06,39.15
11708,-120.2,39.12
11709,-120.18,39.14
11710,-120.16,39.14
11711,-120.18,39.17
11712,-120.15,39.17
11713,-120.15,39.15
11714,-120.15,39.2
11715,-120.12,39.18
11716,-120.1,39.19
11717,-120.1,39.19
11718,-120.1,39.2
11719,-120.11,39.21
11720,-120.11,39.24
11721,-120.08,39.23
11722,-120.07,39.24
11723,-120.06,39.25
11724,-120.04,39.24
11725,-120.04,39.27
11726,-120.02,39.24
11727,-120.02,39.24
11728,-120.02,39.24
11729,-120.01,39.26
11730,-120.91,38.98
11731,-120.81,39.02
11732,-120.69,39.12
11733,-120.83,39.02
11734,-121.06,38.91
11735,-121.08,38.9
11736,-121.06,38.88
11737,-121.08,38.89
11738,-121.07,38.9
11739,-121.15,38.89
11740,-121.12,38.86
11741,-121.13,38.87
11742,-121.15,38.91
11743,-121.08,38.85
11744,-121.16,38.74
11745,-121.14,38.77
11746,-121.16,38.75
11747,-121.14,38.84
11748,-121.14,38.82
11749,-121.15,38.8
11750,-121.18,38.78
11751,-121.18,38.8
11752,-121.21,38.76
11753,-121.21,38.75
11754,-121.17,38.76
11755,-121.2,38.73
11756,-121.18,38.73
11757,-121.18,38.75
11758,-121.24,38.75
11759,-121.24,38.72
11760,-121.27,38.74
11761,-121.26,38.73
11762,-121.26,38.74
11763,-121.28,38.73
11764,-121.27,38.72
11765,-121.25,38.72
11766,-121.27,38.75
11767,-121.28,38.74
11768,-121.3,38.73
11769,-121.36,38.73
11770,-121.32,38.74
11771,-121.31,38.75
11772,-121.3,38.75
11773,-121.28,38.75
11774,-121.3,38.74
11775,-121.33,38.77
11776,-121.28,38.76
11777,-121.27,38.75
11778,-121.29,38.76
11779,-121.28,38.77
11780,-121.28,38.8
11781,-121.24,38.78
11782,-121.24,38.78
11783,-121.23,38.78
11784,-121.22,38.78
11785,-121.24,38.82
11786,-121.25,38.8
11787,-121.24,38.79
11788,-121.24,38.79
11789,-121.23,38.79
11790,-121.22,38.8
11791,-121.19,38.87
11792,-121.21,38.83
11793,-121.19,38.85
11794,-121.18,38.83
11795,-121.39,38.85
11796,-121.3,39.0
11797,-121.31,38.97
11798,-121.22,38.92
11799,-121.27,38.87
11800,-121.29,38.9
11801,-121.28,38.9
11802,-121.29,38.89
11803,-121.3,38.89
11804,-121.3,38.89
11805,-121.32,38.89
11806,-121.14,38.92
11807,-121.1,38.92
11808,-121.11,38.91
11809,-121.1,38.94
11810,-121.07,38.92
11811,-121.05,38.92
11812,-121.15,39.0
11813,-121.19,38.95
11814,-121.11,38.95
11815,-121.1,38.95
11816,-121.06,38.98
11817,-121.05,38.97
11818,-121.09,38.97
11819,-121.1,39.0
11820,-121.08,38.95
11821,-121.08,38.93
11822,-121.07,38.94
11823,-121.04,38.95
11824,-120.99,39.04
11825,-120.98,38.99
11826,-121.04,39.0
11827,-121.02,39.01
11828,-121.0,39.0
11829,-120.87,39.18
11830,-120.87,39.15
11831,-120.58,39.27
11832,-120.33,39.3
11833,-120.18,39.28
11834,-120.22,39.2
11835,-120.96,39.12
11836,-120.98,39.08
11837,-120.94,39.05
11838,-120.98,39.93
11839,-120.95,39.93
11840,-120.93,39.9
11841,-120.9,39.93
11842,-120.9,39.95
11843,-120.93,39.96
11844,-120.92,40.02
11845,-120.74,39.9
11846,-120.57,39.78
11847,-120.66,39.72
11848,-120.74,39.82
11849,-121.0,39.75
11850,-121.14,39.86
11851,-120.53,39.79
11852,-120.48,39.78
11853,-120.45,39.8
11854,-120.46,39.83
11855,-120.38,39.82
11856,-120.15,39.8
11857,-120.94,40.17
11858,-120.91,40.08
11859,-120.94,40.14
11860,-121.23,40.01
11861,-120.71,40.13
11862,-121.25,40.27
11863,-121.24,40.31
11864,-121.23,40.29
11865,-121.19,40.23
11866,-121.08,40.19
11867,-121.06,40.23
11868,-121.09,40.3
11869,-121.14,40.29
11870,-121.15,40.25
11871,-117.35,34.0
11872,-117.36,33.99
11873,-117.37,34.0
11874,-117.37,34.0
11875,-117.36,34.0
11876,-117.37,34.01
11877,-117.38,34.0
11878,-117.38,33.99
11879,-117.38,33.98
11880,-117.39,33.98
11881,-117.41,33.97
11882,-117.37,33.98
11883,-117.38,33.97
11884,-117.38,33.98
11885,-117.37,33.98
11886,-117.37,33.99
11887,-117.36,33.98
11888,-117.37,33.97
11889,-117.37,33.97
11890,-117.37,33.97
11891,-117.37,33.98
11892,-117.35,33.99
11893,-117.35,33.98
11894,-117.35,33.97
11895,-117.36,33.97
11896,-117.36,33.98
11897,-117.37,33.96
11898,-117.35,33.96
11899,-117.35,33.95
11900,-117.37,33.94
11901,-117.36,33.92
11902,-117.39,33.97
11903,-117.38,33.97
11904,-117.39,33.96
11905,-117.4,33.96
11906,-117.39,33.97
11907,-117.4,33.97
11908,-117.4,33.97
11909,-117.41,33.96
11910,-117.41,33.96
11911,-117.41,33.97
11912,-117.44,33.96
11913,-117.43,33.96
11914,-117.44,33.95
11915,-117.4,33.95
11916,-117.4,33.95
11917,-117.41,33.95
11918,-117.41,33.95
11919,-117.42,33.95
11920,-117.42,33.96
