city_name,date,pm2_5,pm_2_5_previous_1_day,pm_2_5_previous_2_day,pm_2_5_previous_3_day,pm_2_5_previous_4_day,pm_2_5_previous_5_day,pm_2_5_previous_6_day,pm_2_5_previous_7_day,mean_7_days,mean_14_days,mean_28_days,std_7_days,exp_mean_7_days,exp_std_7_days,std_14_days,exp_mean_14_days,exp_std_14_days,std_28_days,exp_mean_28_days,exp_std_28_days,year,day_of_month,month,day_of_week,is_weekend,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week
Napoli,2023-04-08,13.0,18.0,15.0,12.0,12.0,21.0,10.0,11.0,14.142857142857142,12.857142857142858,16.428571428571427,4.059087394500223,14.757242969219295,3.8878574829603827,3.2783002832646018,14.691400001181353,5.159345379655972,7.089003332907122,15.415173283895287,6.568901975000519,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Denver,2023-04-08,13.4,15.1,11.8,5.2,7.3,8.2,10.5,12.6,10.1,10.757142857142858,11.22857142857143,3.4097898273451746,10.814318645332104,3.977525175131272,3.7535038575697772,10.794681942375034,3.7001342992512063,3.224656989264548,11.072983772575748,3.487103134661643,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
London,2023-04-08,14.0,5.0,6.0,14.0,12.0,8.0,6.0,5.0,8.0,8.0,7.571428571428571,3.6055512754639905,7.872536117232676,3.559864394382613,2.7735009811261455,7.921648580255721,3.0705150701138977,2.3321992708929136,7.838579948051836,2.734035983451498,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
München,2023-04-08,14.0,10.0,15.0,14.0,11.0,7.0,4.0,2.0,9.0,7.357142857142857,7.357142857142857,4.898979485566355,10.23009821835816,4.126564850070619,3.992437906788343,8.91625733222237,4.315929976018073,3.4663919305054103,8.678558671465403,5.098527420351914,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Dallas,2023-04-08,14.5,13.4,6.5,10.2,9.8,10.8,10.7,7.1,9.785714285714286,11.828571428571427,10.357142857142858,2.3490626296664048,10.434071529104111,3.09756597302109,3.698113567218283,10.570036003264558,3.359473905919955,3.6563925321560258,10.737113083779464,3.5693454823135964,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Amsterdam,2023-04-08,15.0,8.0,16.0,18.0,7.0,3.0,3.0,6.0,8.714285714285714,7.928571428571429,8.285714285714286,5.992058236095666,9.958264767824305,5.62827850007498,4.632066920505782,8.917195876179683,5.100077869408036,4.07210149456157,8.431123664982012,4.768357697261156,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
San Francisco,2023-04-08,17.2,10.7,10.3,10.5,5.6,6.2,10.3,12.7,9.471428571428572,9.37142857142857,10.782142857142857,2.5837403673190873,9.696084315376469,2.277014221546655,2.246511336898424,9.82957495729167,3.1336597760308273,5.053275693853962,10.339569995100499,4.33018131763764,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Gdansk,2023-04-08,18.0,12.0,10.0,9.0,4.0,4.0,4.0,5.0,6.857142857142857,7.857142857142857,11.964285714285714,3.387652649872837,8.786265367115215,4.340512029446265,4.833491218843516,9.174493319529272,6.017120947696146,8.578535413534752,10.230339552158725,7.218333477146272,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Phoenix-Mesa,2023-04-08,18.0,17.7,9.3,11.0,4.7,13.9,11.4,13.1,11.585714285714285,12.049999999999999,12.682142857142855,4.042453286239512,12.138415770142913,4.70397690478321,4.412525877021527,12.156661239044146,4.687778400625171,4.340426124448952,12.93298583847089,5.222601498735052,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Athina,2023-04-08,20.0,13.0,10.0,10.0,8.0,15.0,22.0,14.0,13.142857142857142,14.428571428571429,15.821428571428571,4.6342410895626145,12.437213109155422,4.17661023087949,5.760799700285828,13.897527207413841,5.738086094912442,7.17017263818492,15.520599733895326,6.952092959619128,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Berlin,2023-04-08,20.0,12.0,11.0,9.0,6.0,4.0,5.0,8.0,7.857142857142857,6.928571428571429,8.321428571428571,3.023715784073821,8.870020449788491,3.2167504057855187,2.9733246275271283,8.250935325705182,3.5595717075504836,4.216840764333653,8.46630087983433,4.0842433034340955,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Milano,2023-04-08,20.0,21.0,19.0,13.0,10.0,13.0,10.0,7.0,13.285714285714286,11.642857142857142,15.607142857142858,5.056820005836608,15.304476278031412,5.487573306456175,4.271680318943959,14.647997991099793,7.149231424628817,10.041909534045173,16.022852904995823,9.683268029112769,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Salt Lake City,2023-04-08,23.8,27.0,19.4,9.9,5.8,11.0,20.9,20.3,16.32857142857143,15.52142857142857,15.739285714285714,7.53386007429443,17.416282875842455,7.774201371171831,5.637263189149172,16.21975440869975,6.555142278602562,5.586248942597996,15.792817377386864,5.978790377134948,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Kraków,2023-04-08,30.0,27.0,23.0,20.0,11.0,8.0,9.0,10.0,15.428571428571429,14.428571428571429,20.178571428571427,7.7213371652225575,18.880971073462753,7.908420548688189,6.453553412528004,18.10330545731264,9.267648207588305,12.067874621638968,19.385482827562484,11.508973760528942,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Los Angeles,2023-04-08,45.0,41.2,23.7,18.8,6.5,12.7,33.7,36.4,24.714285714285715,21.707142857142856,21.98928571428571,12.917614404554811,25.391874275282785,12.762599846277636,10.081549353280845,23.518171647648177,11.679673269873154,11.315454501786952,22.90714768885013,11.338174489607999,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146
Marseille,2023-04-09,6.0,5.0,6.0,8.0,8.0,7.0,3.0,2.0,5.571428571428571,6.214285714285714,6.428571428571429,2.3704530408863658,6.151157247771288,2.1460159059659776,2.7506243047596173,6.525077011687103,3.290623675194153,2.544836041121434,7.838476326828969,5.915065684750528,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Tampa,2023-04-09,6.7,8.0,6.4,5.4,8.7,10.3,8.9,7.9,7.942857142857142,8.092857142857143,7.803571428571429,1.6277357922967137,7.698233494931339,1.593796374601557,1.5489273140389213,7.9063090445705235,1.6067002421817846,1.55551162069475,8.100039502098031,1.7743462713366864,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Tallinn,2023-04-09,7.0,6.0,6.0,7.0,3.0,2.0,2.0,2.0,4.0,3.357142857142857,3.607142857142857,2.236067977499792,4.7141773724691785,2.102503836334079,1.9456912102680337,4.029068691922847,2.255354270037399,2.67137481201036,3.7137263399071236,2.4315627153880413,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Gdansk,2023-04-09,9.0,18.0,12.0,10.0,9.0,4.0,4.0,4.0,8.714285714285714,8.5,12.392857142857142,5.250850271282599,11.08970134442206,5.718423650319854,5.543534001949411,10.352452246146466,6.409019104432461,8.56927883094836,10.784112678265576,7.248151301042083,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Varna,2023-04-09,9.6,9.8,11.6,9.7,5.5,8.4,9.0,6.1,8.585714285714285,9.078571428571427,10.403571428571427,2.1489753926220794,9.461309948132225,2.3136000084213646,2.420800430699465,9.675975034787108,2.9322362898309677,3.5620928245913683,10.18055300438193,3.435050649154704,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Houston,2023-04-09,10.1,7.2,4.4,8.8,12.2,8.5,9.2,15.5,9.4,11.757142857142858,10.910714285714286,3.561366778827098,8.747489503710039,3.515797773566248,4.18085642417441,10.054089744828664,3.708161265214076,3.294590323063765,10.766510903977132,3.5348994269877068,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Atlanta,2023-04-09,10.7,7.5,17.8,12.6,8.2,11.5,13.7,4.0,10.757142857142858,9.792857142857143,10.171428571428573,4.564667619464802,10.974901925652837,4.608880875617291,4.373779264542858,10.521170020805979,4.423327643827386,4.26309374210423,10.303287984532927,4.318690884765157,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
München,2023-04-09,11.0,14.0,10.0,15.0,14.0,11.0,7.0,4.0,10.714285714285714,8.071428571428571,7.714285714285714,4.070801956792858,11.172574612648251,3.985010713896332,4.232916537989199,9.594795151403304,4.400020364561669,3.619465305888303,9.057837948813432,5.10747800881722,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Milano,2023-04-09,12.0,20.0,21.0,19.0,13.0,10.0,13.0,10.0,15.142857142857142,12.5,16.035714285714285,4.740906081772892,16.478358390381093,5.23527247442121,4.669870694964981,15.362340948383792,6.917856899945301,9.96096880182343,16.306319241082512,9.389065256259903,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Napoli,2023-04-09,13.0,13.0,18.0,15.0,12.0,12.0,21.0,10.0,14.428571428571429,12.857142857142858,16.357142857142858,3.866830866792738,14.317931784618583,3.465840621303191,3.2783002832646018,14.465645287938575,4.839606186619598,7.113962721891762,15.243034736980531,6.361504541296207,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Albuquerque,2023-04-09,13.2,5.1,5.0,5.2,9.3,2.9,3.8,7.6,5.557142857142857,6.885714285714286,7.132142857142857,2.1976177578286515,5.654604395739022,2.0528491760342265,2.9053947548170918,6.248685418463421,2.5281242793609726,2.945310594377866,6.79275344537802,2.7391158660361437,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Denver,2023-04-09,13.4,13.4,15.1,11.8,5.2,7.3,8.2,10.5,10.214285714285714,11.049999999999999,11.353571428571428,3.519199043072425,11.460739634811889,3.6507579270599098,3.7908290142638466,11.142419219538661,3.5649549687647912,3.239053604676566,11.238839032199113,3.4152148178167465,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Columbus,2023-04-09,14.6,8.4,11.2,6.8,7.9,8.1,4.2,5.5,7.442857142857143,8.264285714285714,7.825,2.250079363679676,8.2741518641547,2.1508242641963524,2.4275999996378643,8.058898477860012,2.2525985290619523,2.2192132406344838,7.945483869325443,2.3194572510882296,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Phoenix-Mesa,2023-04-09,14.9,18.0,17.7,9.3,11.0,4.7,13.9,11.4,12.285714285714286,12.292857142857144,12.714285714285714,4.716435296361222,13.60381330296071,4.910335915175354,4.6508004746435905,12.936583945345816,4.826514343532874,4.377527992229329,13.294131128035927,5.205144482905225,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Paris,2023-04-09,15.0,10.0,7.0,12.0,17.0,8.0,9.0,10.0,10.428571428571429,7.857142857142857,6.964285714285714,3.3094381626464733,9.597650565314503,3.5976694582704893,3.6764770523537273,8.68414637083993,3.8659969749573118,3.1089136230110794,8.422983534662912,4.833330069488822,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Wien,2023-04-09,15.0,10.0,20.0,11.0,8.0,7.0,6.0,3.0,9.285714285714286,11.214285714285714,12.357142857142858,5.407226205560028,11.083905072002908,6.9552021130718735,9.560966892113365,11.375911068730257,9.385502093817745,11.21577686982274,12.092498395579009,10.521360107337685,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
San Francisco,2023-04-09,15.8,17.2,10.7,10.3,10.5,5.6,6.2,10.3,10.114285714285714,10.085714285714285,10.821428571428571,3.7962387400463182,11.572065125258678,4.025685678148175,2.974728725280838,10.813321079339604,3.908477084321089,5.1002074861829305,10.828538824015794,4.544182480975493,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Dallas,2023-04-09,17.1,14.5,13.4,6.5,10.2,9.8,10.8,10.7,10.842857142857143,12.078571428571427,10.25357142857143,2.591561397341473,11.450554670217267,3.28823847577358,3.755647761690397,11.094576558140867,3.421029963452498,3.4866392757429674,11.005308285457932,3.578311708830322,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
London,2023-04-09,18.0,14.0,5.0,6.0,14.0,12.0,8.0,6.0,9.285714285714286,8.571428571428571,7.785714285714286,3.946064947695181,9.404403630199615,4.209231120811306,3.13084617990054,8.732938920089463,3.5737979591510975,2.629704149775011,8.277727690264015,3.0908464178738306,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Madrid,2023-04-09,18.0,7.0,7.0,4.0,4.0,4.0,6.0,4.0,5.142857142857143,6.214285714285714,6.75,1.4638501094228067,5.843643779451845,1.650227393925579,1.8883680959850182,6.063167181772218,1.8750854384192632,1.9743728493240968,6.598802949859399,2.5718400947420577,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Chicago,2023-04-09,18.2,10.5,10.2,7.9,10.6,17.1,13.2,9.8,11.328571428571427,13.792857142857143,12.450000000000001,2.9831271543545785,11.17062825853681,3.392700268588674,5.692838184368722,12.072472718641265,4.5618387722907245,5.589838664603506,12.570927590407127,5.221442955017663,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Stockholm,2023-04-09,20.0,12.0,5.0,8.0,6.0,11.0,7.0,5.0,7.714285714285714,5.642857142857143,6.0,2.8115408417381924,7.719487772744316,3.374682466622054,2.8984649214884266,6.719598652231506,3.2714915230110746,3.6514837167011076,6.105144344568214,3.255938086472091,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Athina,2023-04-09,21.0,20.0,13.0,10.0,10.0,8.0,15.0,22.0,14.0,13.785714285714286,16.107142857142858,5.32290647422377,14.327911735410705,5.059113642560805,4.3355164971088955,14.712037077580526,5.759290840052557,7.171648323958706,15.839863555666824,6.8014009723266975,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
New York,2023-04-09,22.4,10.2,12.4,27.9,16.6,21.6,14.7,6.3,15.671428571428573,15.378571428571428,14.992857142857144,7.245162589782298,15.506501810163591,6.896679518839445,5.846653029584672,15.604818038989347,6.448802279315507,6.2226544634447265,15.147318484222204,6.218609944714368,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Berlin,2023-04-09,24.0,20.0,12.0,11.0,9.0,6.0,4.0,5.0,9.571428571428571,8.071428571428571,8.75,5.50324579550235,11.652518138743503,5.904117926223104,4.462911876519906,9.819107682666125,5.308047609030389,4.758034141206732,9.28835129763921,4.96422286753409,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Sevilla,2023-04-09,24.0,12.0,8.0,12.0,12.0,17.0,13.0,6.0,11.428571428571429,10.357142857142858,9.035714285714286,3.5523298860111012,11.051494034411673,2.9482948614891438,3.152706843263493,10.472679997403992,3.1496273092410196,2.9247620081355,9.744633385487838,3.2543023104530726,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Salt Lake City,2023-04-09,24.8,23.8,27.0,19.4,9.9,5.8,11.0,20.9,16.82857142857143,16.635714285714286,16.196428571428573,7.946218028243437,19.012213763655573,7.364992183091182,5.6205128622897815,17.231505720381552,6.662711568451427,5.706492867476558,16.363519608456038,6.132209600023768,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Amsterdam,2023-04-09,25.0,15.0,8.0,16.0,18.0,7.0,3.0,3.0,10.0,8.428571428571429,8.642857142857142,6.27162924074226,11.218699844866771,5.414661667057191,5.003295617187436,9.729080527785413,5.210357237220316,4.209462759020052,8.899312359645357,4.9073476852862745,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Los Angeles,2023-04-09,37.4,45.0,41.2,23.7,18.8,6.5,12.7,33.7,25.942857142857147,23.692857142857147,22.99285714285714,14.523412953211922,30.293910641803162,14.362022443677027,11.728759150429825,26.38539642962086,13.254859536975536,12.06841388735959,24.481788945195078,12.367602955358576,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Kraków,2023-04-09,40.0,30.0,27.0,23.0,20.0,11.0,8.0,9.0,18.285714285714285,15.785714285714286,21.0,8.976158898517124,21.66073110374294,8.599535967372839,7.5770764752698705,19.69118228310517,9.594517260961052,11.919482961692342,20.142019666740406,11.434408841440831,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334
Albuquerque,2023-04-10,6.0,13.2,5.1,5.0,5.2,9.3,2.9,3.8,6.357142857142857,6.978571428571428,7.464285714285714,3.622548432092683,7.540954721178988,3.95154947658688,3.0927156529319175,7.176363253861523,3.3995605934679456,3.0882350569857486,7.248370486281998,3.1283530506491104,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0
London,2023-04-10,6.0,18.0,14.0,5.0,6.0,14.0,12.0,8.0,11.0,9.142857142857142,8.142857142857142,4.795831523312718,11.553304345275063,5.426823499909361,4.016449692435863,9.969661422326311,4.665195889321157,3.262744649141677,8.96907504249431,3.919454291516666,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0
Paris,2023-04-10,6.0,15.0,10.0,7.0,12.0,17.0,8.0,9.0,11.142857142857142,8.714285714285714,7.178571428571429,3.7161167647860216,10.948238943809141,4.011448922534966,3.8516444325982215,9.527019665475851,4.233158903665245,3.4432281518685435,8.890672853993378,4.96648551001997,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0
Tampa,2023-04-10,6.4,6.7,8.0,6.4,5.4,8.7,10.3,8.9,7.771428571428571,8.07857142857143,7.682142857142857,1.6948100048031793,7.448674932757946,1.4570921469326261,1.561645370670392,7.745322780726172,1.5550504570229364,1.5013706259993775,8.000483187282203,1.7488537853819133,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0
Atlanta,2023-04-10,7.0,10.7,7.5,17.8,12.6,8.2,11.5,13.7,11.714285714285714,10.028571428571428,10.146428571428572,3.4868460301675523,10.906176392345284,3.993477561156356,4.323536403566766,10.545035522224033,4.118047920269751,4.257671259064578,10.33149803592353,4.163239415287912,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0
München,2023-04-10,7.0,11.0,14.0,10.0,15.0,14.0,11.0,7.0,11.714285714285714,8.571428571428571,7.857142857142857,2.811540841738191,11.129430926908583,3.4520636743974995,4.127101529277791,9.782324772879438,4.125782967512003,3.6688305303349007,9.195944406739466,4.948336684133462,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0
Marseille,2023-04-10,8.0,6.0,5.0,6.0,8.0,8.0,7.0,3.0,6.142857142857143,6.285714285714286,6.5,1.7728105208557825,6.113367907293903,1.8598481546724814,2.729569462488491,6.455003603282743,3.0687590339429334,2.501851166488405,7.70774292416358,5.720693748517521,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0
Columbus,2023-04-10,8.5,14.6,8.4,11.2,6.8,7.9,8.1,4.2,8.742857142857144,8.77142857142857,8.067857142857143,3.316553001163077,9.855615092271858,3.4961574312419375,2.942638421403635,8.93183191081029,3.1186886831870173,2.56198036414087,8.418684162502643,2.8349202721311486,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0
